::ffff:172.29.32.1 - - [29/Dec/2021:02:05:47 +0000] "GET /elecar/usinglocation HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
::ffff:172.29.32.1 - - [29/Dec/2021:12:39:34 +0000] "GET / HTTP/1.1" 500 1330 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:03 +0000] "GET / HTTP/1.0" 500 1330 "-" "-"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:04 +0000] "GET /Fv6j HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:04 +0000] "GET / HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:04 +0000] "GET /Portal/Portal.mwsl HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:04 +0000] "GET /Portal0000.htm HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:05 +0000] "GET /__Additional HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:05 +0000] "GET /CSS/Miniweb.css HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:05 +0000] "GET /docs/cplugError.html/ HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:05 +0000] "GET /menu.asp HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:05 +0000] "GET /menu.shtml HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:06 +0000] "GET /nmaplowercheck1640822399 HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:06 +0000] "GET /admin.pl HTTP/1.1" 500 1330 "-" "curl/7.54.0"
::ffff:172.29.32.1 - - [30/Dec/2021:00:00:07 +0000] "GET /HNAP1 HTTP/1.1" 500 1330 "-" "curl/7.54.0"
